kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"USER USER main sama rata aja kesejahteraan rakyak lain cari solusi, paling tidak mengademkan suasana dasar belegug. Aya deuih nu pilih wakil rakyat jiga kie 😇","USER USER maen rata bae urusan kesejahteraan rakyat, lain mikir solusi, sahenteuna ngademkeun suasana ge teu, dasar belegug. Aya keneh nu milih wakil rakyat jiga kieu 😇","USER USER soal kesejahteraan rakyak disamaratakan wae, teu aya usaha cari solusi, minimal ngademkeun oge teu bisa, dasar goblok. Aya deuih nu pilih wakil rakyat siga kie 😇","USER USER bukannya nyari solusi keur kesejahteraan rakyat, malah dipukul rata, ngademkeun suasana ge teu sanggup, dasar belegug. Aya keneh we nu milih wakil rakyat jiga kieu 😇","USER USER kesejahteraan rakyat dipukul rata wae, lain dicarian jalan keluarnya, sahenteuna mah ngademkeun, tapi teu, dasar bodo teuing. Aya nu keneh milih wakil rakyat siga kieu 😇","USER USER urusan kesejahteraan rakyat teh di-ratakan wae, teu mikir solusi apalagi ngademkeun suasana, dasar bego. Masih wae aya nu milih wakil rakyat jiga kie 😇",hate speech
"USER Emang gak pake password??? Kalopun iya sampe tau...berarti bener, sesuai arahan dong. Dasar jurig 😏😏😏😏😏","USER Serius ga pake password??? Kalaupun iya sampe tau...ya berarti emang bener, nurut arahan atuh. Dasar jurig 😏😏😏",USER Kok password-nya nggak dipasang??? Kalaupun ada sampe keakses...berarti sesuai petunjuk lah. Jurig geuning 😏😏😏,"USER Emang kagak ada password? Kalopun iya sampe tau juga...bener pisan, ngikutin arahan. Jurig maneh 😏😏","USER Password mah teu dipake nya??? Kalaupun aya terus bisa kabuka...eta mah bener, sakumaha arahan. Dasar jurig 😏😏😏","USER Jadi ini gak pake password? Kalau iya sampe tau gitu...ya fix bener, nurut arahan kan. Jurig atuh 😏😏😏",hate speech
USER Menggring opinj lu koplok USER ..dah jls2 ini jd konflik agama..bukanya lu tukang ngomporim minoritas spy sok keras?..dilawan dikit nanti nangis2 teriak radikal..ayo kluarin kbiasaan lu komporin minoritas pk dalih toleransi..,"USER ngagiring opini, lu koplok, USER. Udah jls ini mah bakal jadi konflik agama. Bukannya lu tukang ngomporin minoritas biar sok keras? Dilawan dikit langsung nangis2 teriak radikal. Keluarin lagi kebiasaan lu komporin minoritas pake dalih toleransi.","USER, cara lu ngagiring opini teh koplok pisan. Dari awal geus kentel ieu jadi konflik agama. Kan lu biasa ngomporin minoritas supaya katingali garang? Begitu dilawan saeutik, langsung drama nangis teriak ""radikal"". Hayu, tunjukkeun deui kebiasaan lu komporin minoritas make alesan toleransi.","USER ngarahkeun opini model kitu, koplok atuh. Udah jelas2 ieu mah konflik agama. Lu kan tukang komporin minoritas biar sok sangar? Disenggol dikit aja terus nangis2 bilang radikal. Ayo keluarin lagi trik lu komporin minoritas pakai dalih toleransi.","Koplok lu, USER, ngagiring opini ngawur. Dari tadi jelas ieu bakal dibikin konflik agama. Emang kerjaan lu ngomporin minoritas biar sok keras, kan? Begitu dilawan sakedik, langsung jejeritan nyebut radikal. Sok atuh teruskeun kebiasaan lu komporin minoritas ngadu-ngadu pake embel toleransi.","USER, ngagiring opini mah ulah koplok kitu. Ini udah jls2 nuju ka konflik agama. Lu teh tukang ngomporin minoritas supaya gaya teuas, ya? Kena dikit langsung ceurik2 teriak radikal. Hayu, keluarin kebiasaan lama lu: komporin minoritas bari nyumput di balik kata ""toleransi"".",hate speech
"USER USER bukan kak, kanjut itu kaget dan terkejoet🤣🤣😭😭","USER USER lain, kak. ""kanjut"" mah hartina kaget jeung terkejoet 🤣🤣😭😭","USER USER bukan, kak. ""kanjut"" teh maksudna kaget pisan, terkejoet kitu 🤣🤣😭😭","USER USER sanes, kak. Kanjut eta kaget alias terkejoet wkwk 🤣🤣😭😭","USER USER bukan kok, kak, ""kanjut"" itu mah kaget/terkejoet atuh 🤣🤣😭😭","USER USER hehe lain, kak. ""kanjut"" teh artina kaget jeung kejoet pisan 🤣🤣😭😭",not hate speech
"syarat untuk menyuarakan isu kemanusiaan di palestina: menjadi manusia.  kalo kamu gabisa menjadi manusia, gak bisa memanusiakan manusia, jangan hipokrit teriak-teriak bela palestina. kelakuan mu 11 12 sama z word mah ya sama aja atuh kehed.","syarat nyuarakeun isu kemanusiaan di Palestina mah: jadi manusia heula. Lamun maneh teu bisa jadi manusia, teu bisa memanusiakan batur, ulah hipokrit tereak-tereak bela Palestina. Tingkah maneh 11-12 jeung z word, sarua keneh atuh, kehed.","buat nyuarain isu kemanusiaan di Palestina, syaratna mah kudu jadi manusia. Kalo kamu aja gak bisa memanusiakan manusia, jangan sok munafik teriak bela Palestina. Kelakuanmu 11/12 sama z word, ya sama wae atuh, kehed.","syarat ngomongin isu kemanusiaan soal Palestina: jadi manusia dulu. Kalo kamu gabisa jadi manusia, gak bisa memanusiakan orang, udah jangan hipokrit teriak-teriak bela Palestina. Kelakuan kamu 11-12 jeung z word mah, sarua atuh kehed.","mun rek nyuarakeun isu kemanusiaan di Palestina, syaratna téh jadi manusia heula. Ari maneh teu bisa memanusiakan batur, ulah sok hipokrit ngagorowok bela Palestina. Paripolah maneh 11 12 jeung z word mah, sarua bae atuh, kehed.","aturan nyuarain isu kemanusiaan di Palestina mah: kudu jadi manusia. Kalo elu gak mampu memanusiakan manusia, jangan sok-sokan teriak bela Palestina. Perilaku lo 11-12 sama z word, ya sami wae atuh, kehed.",hate speech
"inget banget pas lahiran adek gw yang gede tuh gw di luar sama bokap gw. nungguin lama banget, sampe gw tanyain kok adik gak lahir lahir. terus koplok banget sama bokap gw disuruh masuk ke ruang bersalin katanya gapapa liat aja, gak bakal dimarahin kok.  ??????????","Inget pisan pas lahiran adek gw, gw di luar bareng bokap. Nunggu lila pisan, sampe gw nanya kok adik teu lahir-lahir. Terus koplok banget, bokap nyuruh gw asup ka ruang bersalin, cenah teu nanaon tingali wae, moal dimarahin kok. ????????","Masih keinget pas adek gw yang gede lahir, gw di luar sama bokap. Nunggu lama beud, nepi ka gw nanya, kenapa adik ga lahir-lahir. Eh goblok pisan, kata bokap suruh masuk ka ruang bersalin, cenah teu nanaon, liat aja, moal diomelin kok. ???","Gw inget banget waktu lahiran adek, gw nunggu di luar jeung bokap. Lila pisan nunggu, makanya gw nanya, kok adik teu kaluar-kaluar. Terus koplok ih, bokap malah nyuruh gw asup ka ruang bersalin, cenah teu nanaon tingali bae, moal dimarahin kok. ?????","Inget beud momen lahiran adik, posisi gw di luar jeung bokap. Nunggunya lila teuing, sampe gw nanya, naha adik teu lahir-lahir. Terus koplok pisan, si bokap nyuruh gw masuk ka ruang bersalin, cenah teu nanaon, tingali wae, moal aya nu marahin kok. ?????","Masih jelas diinget, pas lahiran adik gw yang gede, gw nunggu di luar bareng bokap. Lama pisan nunggu, nepi ka gw nanya, kok adik ga lahir-lahir. Eh koplok banget, bokap malah nyuruh gw asup ka ruang bersalin, katanya gapapa tingali bae, moal dimarahin kok. ??????????",not hate speech
"Apa cuma aing ya bingung perdramaan mci ini, ditambah lagi sekarang ada drama baru lagi hadeuh pusink pake k 🙃🙃","Cuma aing doang apa yang bingung sama perdramaan MCI ini, terus sekarang malah muncul drama baru lagi, hadeuh pusink pake k 🙃🙃","Aing teh doang nu bingung kana perdramaan MCI, ditambah ayeuna aya drama anyar deui, hadeuh pusink pisan pake k 🙃","Apa aing wungkul nu teu ngeh perdramaan MCI, ayeuna mah nambah deui dramana, hadeuh pusink pake k 🙃🙃","Aing doang ya yang pusing mikirin drama MCI ini? Sekarang nambah lagi dramanya, hadeuh pusink pisan pake k 🙃","Kok aing jadi bingung pisan sama perdramaan MCI, terus ayeuna-ayeuna aya drama anyar deui, hadeuh pusink pake k 🙃🙃",not hate speech
kelamaan kaga di belai ini ml dari new season mau keluar dari epic aja susah bat jurig,"Kelamaan kaga dibelai, ML new season gini mau keluar dari Epic aja susah bat, jurig.","New season ML mah, keluar dari Epic doang susah banget, kelamaan kagak dibelai, jurig.","Di ML new season, pengen lepas dari Epic aja susah pisan, kelamaan ga dibelai, jurig.","ML season baru, keluar Epic aja susah parah atuh, kelamaan kagak dibelai, jurig.","Kelamaan ga dibelai, pas new season ML mau cabut dari rank Epic susah bener, jurig.",not hate speech
Gem Lo tu bisa banget bikin gue mematahkan segala ke overthinkingan gue 😭 alias ya Allah gue sayang banget sama dua-duanya jangan ada setan jurig di tengah-tengah kita 🥰🥰🥰,"Gem Lo tuh emang bisa banget ngehentikan ke-overthinking-an gue 😭 ya Allah gue sayang banget sama dua-duanya, ulah aya setan jurig di antara kita 🥰🥰🥰","Gem Lo bener-bener bikin gue stop overthinking 😭 ya Allah gue sayang pisan ka dua-duana, jangan ada setan jurig nyelip di tengah-tengah urang 🥰🥰🥰","Gem Lo itu ngaruh parah, semua overthinkingan gue rontok 😭 ya Allah gue sayang beud sama dua-duanya, jangan ada setan jurig di antara kita ya 🥰🥰🥰","Gem Lo selalu bisa nyetop ke-overthinking-an gue 😭 Ya Allah, gue sayang pisan ka dua-duana, mugi ulah aya setan jurig nu ngahalangan di tengah-tengah kita 🥰🥰🥰","Gem Lo tuh bikin hati gue tenang, overthinking gue runtuh semua 😭 ya Allah gue sayang banget sama dua-duanya, jangan sampe ada setan jurig di antawis kita 🥰🥰🥰",not hate speech
Minwoo babi anjing kontol kehed hideung tai blegug anying lu pijak ama gw sekarang lu solo gw squad ga peduli ga adil atau apa tapi lu kontol y gw rasis kalo yg hideung lu,"Minwoo, babi anjing kontol, kehed hideung tai blegug anying! Lu gue pijak sekarang; lu solo gue squad, ga peduli dibilang ga adil atau apa—tetep aja lu kontol. Ya gue rasis kalo yang hideung itu lu.","Anying Minwoo, babi anjing kontol kehed, hideung tai blegug! Sekarang lu gue pijak; lu solo gue squad, bodo amat ga adil atau apaan, lu tetap kontol. Iya gue rasis kalo yang hideung ya lu.","Minwoo babi anjing, kontol kehed hideung blegug tai anying; lu dipijak sama gue sekarang. Lu solo, gue squad—ga peduli mau ga adil gimana, pokoknya lu kontol. Ya gue rasis kalo yang hideung itu lu.","Minwoo, kehed hideung blegug tai, babi anjing kontol anying! Sini lu gue pijak sekarang; lu solo gue squad, gue ga peduli soal ga adil, lu tetep kontol. Ya gue rasis kalo yang hideung lu.","Anying, Minwoo babi anjing kontol; kehed hideung tai blegug! Lu gue pijak sekarang, lu solo gue squad, terserah mau bilang ga adil, lu tetep kontol. Iya gue rasis kalo yang hideung itu lu.",hate speech
mau spill kelakuan bestot ak pas takut jurig tengah malem https://t.co/qJr99Gm7Qz,pengen spill kelakuan bestot ak waktu sieun jurig di tengah peuting https://t.co/qJr99Gm7Qz,mau nge-spill tingkah bestot ak pas takut jurig tengah malem https://t.co/qJr99Gm7Qz,lagi pengin spill kelakuan bestot ak pas keur sieun jurig di tengah peuting https://t.co/qJr99Gm7Qz,mau bocorin tingkah laku bestot ak waktu sieun jurig tengah peuting https://t.co/qJr99Gm7Qz,pengen cerita dikit soal kelakuan bestot ak pas takut jurig di tengah malem https://t.co/qJr99Gm7Qz,not hate speech
"Kontol. Ungkap tinggal ungkapin, lu pada cmn mau nutupin si tai ledik malah se instansi kena semua koplok","Kontol. Ungkap mah ungkap atuh, lu pada cuma mau nutupin si tai ledik, jadina sakabeh instansi kena, koplok","Kontol. Tinggal beberkeun we, tapi lu pada cmn niat nutup si tai ledik, nu ahirna sak instansi kabawa kena, koplok","Kontol, ungkap tinggal ungkapin aja, lu pada cmn pengen nutup si tai ledik, ujug-ujug sak instansi keuna sadayana, koplok","Kontol. Udah ungkapin wae, bukannya beres, lu pada malah nutupin si tai ledik, tuluy sakabeh instansi jadi kena, koplok","Kontol, naon susahna ngungkap? Lu pada cmn nutup-nutup si tai ledik, hasilna sak instansi keuna kabeh, koplok",hate speech
"ig live tadi apo nya ngantuk, jd pimai yg byk ngomong. pdhl pimai nya sama2 ngantuk... ig live taipei malem2 di mobil, pimai nya ngantuk jd apo yg byk ngomong, pdhl apo jg sama2 capek... —plis lah kalian teh ih meni bikin iri 😑 pikasebeleun https://t.co/kNL1qlZ4y6","ig live barusan apo teh ngantuk, jadinya pimai nu loba ngomong; pdhl pimai na oge sarua ngantuk... ig live taipei malem2 di mobil, pimai ngantuk jadi apo nu leuwih ngomong, pdhl apo ge sama2 capek... pls lah kalian teh ih meni bikin iri 😑 pikasebeleun https://t.co/kNL1qlZ4y6","tadi di ig live apo keliatan ngantuk, makanya pimai yg banyak ngobrol; padahal pimai juga ngantuk... ig live taipei malem2 di mobil, pimai te ngantuk, jadi apo yg ngomong mulu, pdhl apo juga capek... plis lah kalian teh ih meni nyebelin bikin iri 😑","ig live tadi apo nya udah ngantuk bgt, jadi pimai yg pegang obrolan. pdhl pimai nya pun sama2 ngantuk... ig live taipei malem2 di mobil, pimai ngantuk jd apo yg lebih cerewet, pdhl apo juga capek... plis atuh kalian teh ih meni bikin iri 😑 pikasebeleun","barusan ig live, apo ngantuk pisan, jadina pimai nu dominan ngobrol; pdhl pimai ge keur ngantuk... ig live taipei tengah malem di mobil, pimai ngantuk, jadi apo nu terus ngomong, pdhl apo oge capek... plis lah kalian teh ih meni matak iri 😑","tadi pas ig live, apo tuh ngantuk berat, jd pimai yg byk ngomong. padahal pimai nya sama2 ngantuk... ig live taipei malem2 di mobil, pimai ngantuk jd apo yg ngoceh terus, pdhl apo jg capek... plis atuh kalian teh, ih meni bikin iri pisan 😑 pikasebeleun https://t.co/kNL1qlZ4y6",not hate speech
"USER Jangan orang manado, paket aing dari tanggerang 2 hari kaga gerak-gerak","USER Bukan orang Manado ya, paket aing ti Tangerang udah 2 hari kagak gerak-gerak","USER Jangan nyalahin orang Manado, paket aing dari Tanggerang 2 hari ga gerak sama sekali","USER Ini mah bukan soal orang Manado, paket aing ti Tanggerang geus 2 poe teu gerak-gerak","USER Jgn bilang orang Manado, paket aing asal Tanggerang udah 2 hari gak gerak-gerak","USER Jangan pada nuduh orang Manado, paket aing dari Tangerang 2 hari diem bae",not hate speech
USER Kata dokternya untuk memproses mempercepat pemulihan butuh pap kanjut aa,"USER Ceuk dokterna, supaya proses pamulihan gancang, peryogi pap kanjut, aa.","USER Kata dokter mah, biar cageurna leuwih cepat, kudu pap kanjut, aa.","USER Ceuk dokter, pikeun nyepetkeun pemulihan, perlu pap kanjut ti aa.","USER Kata dokternya, sangkan proses sembuhna ngebut, minta pap kanjut, aa.","USER Ceuk dokterna, pikeun ngagancangkeun pamulihan, butuh pap kanjut, aa.",not hate speech
"USER USER USER KNP REPLY GUE KOPLOK"" DOANG Y","USER USER USER knp reply ke gue ""koplok"" doang ya?","USER USER USER, kenapa balasan ke gue cuma ""koplok"" we?","USER USER USER, kunaon ngereply ka gue ""koplok"" doang atuh?","USER USER USER knp jawab ka gue ""koplok"" hungkul?","USER USER USER kok reply ka gue ""koplok"" wae?",not hate speech
Tahun ini full gada semangat dalam hal apapun jujur kalo bisa mah pen diem terus dikasur tapi ya aing cuma bisa ngadu ama Allah jadinya harus bisa ninggalin kasur buat ambil wudhu terus solat 😭,"Tahun ieu bener-bener teu boga semangat keur nanaon, jujur mun bisa mah hayang cicing wae di kasur, tapi aing ngan bisa ngadu ka Allah jadi kudu hudang, wudhu heula terus sholat 😭","Sejauh taun ini semangat mah 0 pisan; sumpah kalo bisa mah aing rebahan wae di kasur bari cicing, tapi ujung-ujungna ngadu ka Allah makanya kudu ninggalin kasur, wudhu terus salat 😭","Taun ieu asa kosong, teu aya greget keur naon-naon; jujur lamun bisa mah cicing hungkul di ranjang, tapi aing teh ngan bisana ngadu ka Allah jadi kudu hudang heula, wudu terus sholat 😭","Tahun ini full lemes, semangat ngaleos; jujur kalo bisa mah pengen diem bae di kasur, tapi aing ge tungtungna ngadu ka Allah jadi rek kudu ninggalkeun kasur, wudhu heula tuluy solat 😭","Dari awal taun ieu mah semangat turun pisan, jujur mun diidinan mah hayang cicing waé di kasur, tapi aing ngan bisa ngadu ka Allah makanya kudu hudang, wudhu, terus sholat 😭",not hate speech
USER sumpah dah anjrit gue baca nya sekilas ngewe😭😭😭😭,"USER sumpah anjrit euy, gue baca sekilas mah kirain ""ngewe"" 😭😭😭😭","USER anjir atuh, pas gue nempo sakedap teh malah kebaca ngewe 😭😭😭😭","USER sumpah dah anjrit, gue liat selintas wae kukira ngewe 😭😭😭😭","USER astaga anjrit atuh, sekilas gue baca mah jadi kebaca ""ngewe"" euy 😭😭😭😭","USER anjrit pisan, demi apa gue ningali sakeudeung teh kirain mah ngewe 😭😭😭😭",not hate speech
"Kenapa lagunya harus runtuh? Kenapa gak runtah aja? Atau jj remix gitu loh"" - Gagal sedih kalo gitu dong 😭 #tellonym https://t.co/nVlOxSurRQ""","Naha lagunya kudu ""runtuh""? Kumaha mun ""runtah"" wae? Atawa jj remix we lah, gitu lho — gagal sedih atuh mun kitu 😭 #tellonym","Kenapa sih lagunya jadi ""runtuh""? Mending ""runtah"" aja sekalian, atau jj remix kek; duh gagal sedih euy kalo gitu 😭 #tellonym","Naha teu dijieun ""runtah"" bae tibatan ""runtuh""? Meureun jj remix oge asik, ya kan; jadi gagal sedih dong mun kitu 😭 #tellonym","Kenapa pilih judul ""runtuh"", lain ""runtah"" wae atuh? Atau dibikin jj remix gitu loh; kalah sedih jadina kalo gini 😭 #tellonym","""Runtuh""? Naha teu ""runtah"" we, atawa jj remix pisan? Soalnya kalo gitu mah gagal sedih, sumpah 😭 #tellonym",not hate speech
"Biasa aja kali? Lu kira dari pihak cowok gak digituin juga? Sensi amat, mana ngatain orang aji mumpung ini fandom. Heh yg terkenal bukan idol lu doang, lu gatau dia bukan berarti dia gak terkenal kehed.","Santai we atuh? Lu kira pihak cowok gak pernah digituin juga? Baper pisan, malah ngecap orang aji mumpung gara-gara fandom. Heh, yang terkenal bukan idol lu doang; lu teu apal manehna lain hartina manehna teu terkenal, kehed.","Biasa wae lah? Emang lu pikir dari sisi cowok teu kakeunaan kitu? Sensi beud, masih aja bilang orang aji mumpung demi fandom. Heh, nu sohor mah bukan idol lu doang; lu gak tau dia bukan berarti dia gak terkenal, kehed.","Sok santuy atuh? Dari kubu cowok juga sering digituin, lu aja baperan. Masih sempet nyebut orang aji mumpung si fandom. Heh, yang beken bukan cuma idol lu; teu nyaho kana eta jalma teu hartina manehna teu beken, kehed.","Gak usah lebay lah? Lu kira cowok-cowok teh gak kena perlakuan gitu juga? Sensi pisan, malah nuduh orang aji mumpung demi fandom. Heh, yang terkenal bukan idol lu doang; lu gak kenal dia bukan berarti dia gak terkenal, kehed.","Calm we atuh bisa kali? Dari pihak cowok mah kena juga, woy. Baper amat, sok-sokan ngecap orang aji mumpung gara-gara fandom. Heh, nu kasohor teu idol lu hungkul; lu teu nyaho manehna lain hartina manehna teu kasohor, kehed.",hate speech
USER aneh2 gini tp lu gk nyangka kan 😂🤣 msh mode kanjut,"USER kok aneh2 kieu sih, tp lu ga nyangka kan 😂🤣 masih mode kanjut","USER rada aneh pisan kieu, tapi elu gk kepikiran kan 😂🤣 msh mode kanjut wae","USER tingkahna aneh2 kieu atuh, tp lo enggak nyangka, nya? 😂🤣 masi mode kanjut","USER aneh2 kieu weh, tapi lu ga ngira kan 😂🤣 masih mode kanjut ge","USER teh aneh2 begini, tp elu gk nyangka dong 😂🤣 msh di mode kanjut",not hate speech
koplok kata pa yayan teh si martin,"Ceuk Pa Yayan mah, si Martin teh koplok.","Kata Pa Yayan, si Martin teh koplok wae.","Si Martin mah koplok, ceuk Pa Yayan.","Pa Yayan ngomong, si Martin teh koplok atuh.","Menurut Pa Yayan mah, koplok eta si Martin teh.",not hate speech
keajaiban aing mandi dan bangun sepagi ini https://t.co/DrMAQdG5M3,keajaiban aing bisa mandi terus hudang sepagi kieu,"heran pisan, aing hudang jeung mandi isuk-isuk kieu https://t.co/DrMAQdG5M3","ga nyangka, aing mandi jeung hudang sepagi kieu ayeuna","ajaib atuh, isuk kieu aing geus hudang terus mandi","biasana teu kitu, ayeuna aing bisa hudang jeung mandi sepagi kieu",not hate speech
"Gua mau cerita sedikit, betapa gua SANGAT menggilai 2anak jurig ini aka Gim&amp Seo. https://t.co/ftpSR8oJIj","Gua pengen cerita dikit, seberapa gua SANGAT menggilai 2 anak jurig ieu, alias Gim & Seo. https://t.co/ftpSR8oJIj","Mau curhat sakedik: saking menggilainya gua ka dua anak jurig ieu, si Gim & Seo. https://t.co/ftpSR8oJIj","Gila teuing, gua ngefans beurat ka dua anak jurig ieu: Gim jeung Seo. Cerita sedikit ah. https://t.co/ftpSR8oJIj","Pengen nyaritakeun sakedik, betapa gua GILA pisan ka 2 anak jurig ieu, aka Gim & Seo. https://t.co/ftpSR8oJIj","Asli, parah pisan gua menggilai dua anak jurig ieu—Gim & Seo; mau cerita dikit. https://t.co/ftpSR8oJIj",not hate speech
"USER USER Ujung-ujungnya city lagi city lagi , kanjut emang.","USER USER Ujung-ujungna city deui city deui, kanjut bener.","USER USER Ah, ahirna mah city deui we, city deui, kanjut atuh.","USER USER Tetep bae balikna ka city deui deui, kanjut emang.","USER USER Pungkasna ge city wae, city wae, kanjut pisan.","USER USER Ari endingna teh city deui city deui, kanjut lah.",not hate speech
"USER Cobain malem, yg diliat bukan panoramic tapi jurig","USER Coba malem-malem, yang keliatan bukan panorama tapi jurig","USER Cobain malam, yang kamu lihat bukan panoramic view, tapi jurig","USER Coba pas malem, yang nongol bukannya panoramic, malah jurig","USER Test malem, yang kelihatan bukan pemandangan panorama, melainkan jurig","USER Malem cobain, yang lu liat bukan panoramic kok, yang ada jurig",not hate speech
"USER USER Serius ga coi, aing kaga pernah nangis ini","USER USER Serius ga coy, aing mah teu pernah ceurik soal ieu","USER USER Sumpah ga coi, aing kaga pernah nangis gara-gara ini","USER USER Beneran coy, aing teh teu kungsi ceurik ku ieu","USER USER Serius atuh, aing mah kagak pernah nangis tentang ieu","USER USER Asli ga coy, aing teu acan pernah ceurik lantaran ini",not hate speech
"USER USER Orang ini driver nya ga ada salah malah masuk base kok kak 😂😂😂, dasar sender nya aja blegug","USER USER Orang ini drivernya ga salah, malah masuk base kok, kak 😂😂😂, yang blegug itu sendernya.","USER USER Drivernya mah gak ada salah, malah udah masuk base lho kak 😂😂😂, sendernya aja blegug.","USER USER Ini mah driver na teu salah, malah asup base kok kak 😂😂😂, nu blegug teh sendernya.","USER USER Drivernya ga salah apa-apa, malah masuk base ya kak 😂😂😂, blegug mah si sender.","USER USER Ini drivernya gak salah sama sekali, malah udah nyampe base kok kak 😂😂😂, yang blegug mah sendernya.",not hate speech
"USER YA ALLAH LU TAU GASI JAM 2 GYE BUKA IG KU DAN LIAT TBTB MD GANTENG PARI PURNA MUNCUL DAN LU DISITU CANTIK, AH ELAH, KANJUT KEK LU BERDUA S2, NTAR KLIAM CIUMAN 😭","USER ya Allah, lu tau gasi jam 2 ge aing buka IG, tbtb MD ganteng paripurna nongol, terus lu di situ geulis pisan; ah elah atuh, lanjutkeun we lu berdua S2, ntar mah kalian ciuman 😭","USER sumpah euy, jam 2-an gue buka IG teh, tiba2 MD ganteng paripurna muncul dan lu di sana cantik banget; duh atuh, lanjut kek kalian berdua S2, nanti ge ciuman 😭","USER astagfirullah, barusan jam 2 aing buka IG, tbtb MD-na ganteng paripurna pisan muncul, lu di situ meuni cantik; ah elah, lanjutkeun atuh kalian duaan S2, ntar mah ciuman 😭","USER ya Allah euy, jam 2 gue buka IG terus tiba2 MD ganteng paripurna nongol, lu di situ ge cantik pisan; duh lah, lanjut aja atuh lu berdua S2, nanti kalian ciuman 😭","USER woy, jam 2 tadi aing geus buka IG, tbtb MD ganteng paripurna nyelip di feed, terus lu di sana geulis teuing; ah elah, lanjutkeun we S2 kalian berdua, ntar ge ciuman 😭",not hate speech
"USER USER kaya mantan gue yg pukimay asu kanjut itu, persis","USER USER mirip pisan jeung mantan gue, si pukimay asu kanjut eta, persis.","USER USER kek mantan gue yang pukimay, asu kanjut banget itu, persis.","USER USER persis kayak mantan gue, si pukimay asu kanjut itu, plek ketiplek.","USER USER teh mirip mantan gue nu pukimay asu kanjut eta, persis pisan.","USER USER kaya mantan gue, pukimay asu kanjut beneran itu, sama aja.",hate speech
"USER pledis ITU DI STADION BATAKAN AJA, jadi gue bisa PP ANJER, jangan di palaran… palaran sudah angker MASA JURIG NYA MAU IKUTAN NONTON JUGA, tapi gapapa sih deket TAPI JANGAN DEHHHH BATAKAN AJA BATAKANNNNN🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻","USER pledis DI STADION BATAKAN AJA atuh, biar gue bisa PP anjir; jangan di Palaran… Palaran mah angker euy, masa jurigna ikutan nonton juga; deket sih tapi JANGAN, BATAKAN AJA BATAKANNN 🙏🏻🙏🏻🙏🏻","Pledis USER, di Stadion BATAKAN weh lah, jadi gue bisa PP anjir; ulah di Palaran… Palaran geus angker, jurigna bisa-bisa nonton oge; deket sih tapi NOOO, BATAKAN AJA! 🙏🏻","Di BATAKAN aja dong USER pledis, supaya gue bisa PP anjir; jangan di Palaran, eta tempat mah angker pisan, jurigna meureun ikutan nonton; ya deket tapi JANGAN LAH, BATAKAN PLEASEEE 🙏🏻🙏🏻","Palaran tuh angker atuh, masa jurigna nontonan oge; mending di STADION BATAKAN AJA, biar gue bisa PP anjir; deket sih tapi JANGAN DI PALARAN, BATAKAN KUDU! 🙏🏻","WEH PLEDIS, taro di STADION BATAKAN aja ya USER, gue pengen bisa PP anjir; ulah di Palaran, angker kabina-bina, jurigna nanti ikutan nonton; deket mah deket, tapi JANGAN, BATAKAN AJA! 🙏🏻🙏🏻🙏🏻",not hate speech
USER KOPLOK ANJIRRR. SEPUPU GW MARAH MARAH MULU NONTONNYA,"USER koplok pisan anjir, sepupu gue nontonnya marah-marah terus.","Anjir USER goblok atuh, sepupu gw tiap nonton marah wae.","Ajig, USER bego koplok, sepupu gua nonton malah ngamuk wae.","USER belegug anjirrr, sepupu gue mah kalo nonton marah mulu.","Anjir USER tolol pisan, sepupu gw lagi nonton juga marah-marah wae.",hate speech
enjh! Iki jurig sekarang ada part 2 nya mentemen,"Enjh! Jurig ieu ayeuna geus aya part 2-na, mentemen.","Woy, jurig ini sekarang udah ada part 2-nya, mentemen!","Eh, ieu jurig ayeuna aya part 2 na, temen-temen!","Anjir, jurigna ayeuna mah geus rilis part 2, mentemen!","Kuy, jurig ieu ayeuna aya lanjutan part 2-na, mentemen!",not hate speech
"USER Pelajaran yg bisa diambil : Alhamdulillah mengurangi populasi angkot,,, ngamacetan sateh lebok","USER Pelajaranna: Alhamdulillah populasi angkot berkurang, nu sok ngamacetkeun mah atuh lebok.","USER Intina mah, Alhamdulillah angkot jadi ngurangan, nu ngabalukarkeun macet eta lebok pisan.","USER Hikmahna: syukur populasi angkot turun, nu biasa nyieun macet teh belegug atuh.","USER Pelajaran nu kapetik: Alhamdulillah jumlah angkot ngurangan, nu ngamacetan teh lebok we.","USER Jadi pelajaranna, Alhamdulillah ayeuna angkotna leuwih saeutik, nu sok nyieun macet mah goblok atuh.",hate speech
ya udah lah ya kan cuma for fun. gue memang kagak ada fun funnya juga. kehed lah,"ya udahlah, kan cuma for fun doang. gue juga emang kagak ada fun-nya kok. kehed lah","udah ya, ini mah cuma for fun, gue juga sama sekali gak ngerasa fun. kehed atuh","iya iya, kan for fun aja. gue mah emang teu aya fun-na pisan. kehed","santuy lah, cuma for fun kok. gue juga kagak ada fun funnya, kehed","udah weh, namanya juga for fun, gue pun beneran gak ada fun sama sekali. kehed lah",not hate speech
USER Agak boloho sih orang kek gitu mah,"USER rada bloon sih, jalma kek gitu mah","USER rada bego atuh, nu modelan kitu mah","USER rada belet teh, orang kaya gitu mah","USER rada bodo weh, anu kayak gitu mah","USER rada boloho ge, tipe nu kitu mah",hate speech
