kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
Aing klo udh kaya raya pasti ikut invest jg sih. Menjanjikan ini tuhh,Aing mah lamun geus sugih pasti bakal invest oge. Lumayan ieu teh prospekna,Kalo aing udah berduit insyaallah ikutan invest juga dong. Keliatan bagus nih peluangnya,Aing tea lamun aya modal pasti coba invest. Menarik banget sih ini kayaknya,Someday kalo aing udah mapan finansial bakal consider invest juga. Promising banget soalnya,Aing mah ngarep suatu saat bisa ikutan invest kalo udah ada dananya. Cerah masa depannya ini,not hate speech
USER Iya sumpah. Aing mau buru buru libur,Wah iya banget sih. Gue juga pengen cepet-cepet libur nih,Bener banget teh. Abdi oge hoyong gancang liburan,"Setuju pisan! Aing teh udah capek, butuh libur",Iya dong. Gue udah ga sabar pengen istirahat,Hahaha sama! Abdi mah udah ngarep-ngarep liburan teh,not hate speech
"USER Ngeselin deh asli murid2 shizun yg paling bener cuman meng er si burung merak. Yang satu modal kanjut 25+cm satunya lagi modal muka cantik, tapi otaknya sama2 kopong dan jahat nyusahin hidup chu wanning🥲","Anjir sebel banget sama murid-murid shizun teh, nu bener mah ngan meng er wae si manuk merak. Nu hiji mah ngandelkeun eta barang gedena 25+cm, nu sejen mah modal raray geulis doang, tapi otak kosong jeung jahat pisan nyiksa hidup chu wanning🤬","Kampret emang murid2 shizun mah, cuman si burung merak doang nu normal. Nu satu modal ""senjata"" gede 25+cm, nu satu deui modal tampang ayu wae, padahal dua-duanya bodo jeung busuk kelakuannya ka chu wanning😡","Bener-bener kontol deh murid2 shizun teh, meng er hungkul nu waras. Anu siji mah bangga kana eta ""barang"" na 25+cm, anu siji deui sombong ku beungeut geulis, tapi sama-sama tai otakna jeung bengis ka chu wanning💢","Sialan memang semua murid shizun kecuali meng er si manuk merak. Yang satu bangga sama kontolnya yang 25+cm, yang satunya sombong karena cantik, eh ternyata sama-sama goblog dan biadab sama chu wanning🔥","Najis pisan murid-murid shizun teh, nu normal mah ngan meng er si peacock wae. Nu hiji modal titit gede 25+cm, nu satu deui modal muka cantik, tapi dua-duanya bengep jeung kurang ajar ka chu wanning😤",hate speech
"doa gue di akhir bulan dan buat awal bulan sampe akhir bulan lagi, semoga gaada yang pinjem duit ke gue anying kehed, minjem doang dibalikin kaga monyett fak lah kata aing teh","doa abdi tiap bulan mah, mudah-mudahan teu aya nu nginjeum duit ka abdi bangsat, nginjeum wae teu dibalikeun anjing kampret banget","semoga bulan ini teu aya deui nu menta duit ka gue babi, udah nginjeum kagak balikin malah ilang kontol siah","berdoa ah supaya gaada lagi yang nginjeum duit sama gue tolol, minta pinjam doang tapi bayarnya kagak pernah anjir bangke","mudah-mudahan bulan depan teu aya nu nginjeum duit deui ka aing bangsat kehed, udah dipinjemin malah kagak dibalikin brengsek","doa gue setiap pergantian bulan, semoga kagak ada lagi yang minta duit sama gue monyet, nginjeum mah gampang tapi balikinnya susah banget anjing",hate speech
"USER USER USER USER pdhl dlu jg bp ga di treat sebagus idol lo yg bru debut itu jing, gausa sotau dah lu, instan instan, koplok","USER USER USER USER dasar lu teh, dulu mah bapakna oge teu diperlakukan kayak idola anyar teh, sok pinter amat sih lu, instan-instan wae, bangsat","USER USER USER USER anjing dah, padahal dulu juga bapak lo ga diperlakukan sekeren idol baru itu, jangan sok tau banget deh, instant doang, kontol","USER USER USER USER sialan emang nih bocah, dulu mah bapa na ge biasa wae, teu diperlakukan istimewa kayak idol anyar, tapi sok ngajaga banget, instan doang kerjaannya, keparat","USER USER USER USER tai kucing, kan dulu juga bapaknya cuma biasa aja treatmentnya, ga kayak idol baru yang dimanja, tapi sok defensif amat sih, kerjaannya instant mulu, bego","USER USER USER USER ih kesel, padahal dulu mah bapa na oge diperlakukan biasa wae, teu sekeren idol anyar nu dimanja-manja teh, tapi sok ngabela teuing, instan-instan hungkul, dodol",hate speech
kanjut itu apasii anjir gue ga ngertii,kanjut teh naon sih bro gue bingung banget dah,eh kanjut itu maksudnya apa ya guys? gue kurang paham nih,waduh kanjut apaan tuh? gue ga mudeng sama sekali wkwk,sorry guys kanjut itu artinya apa ya? gue blank total nih,eh ada yang bisa jelasin kanjut tuh apa? gue gatau banget soalnya,not hate speech
"USER maksudnya kl lu temen gw, lu bakal cantik kehed. kooo gitu si😭","USER maksudnya lamun anjeun sobat abdi, anjeun bakal geulis pisan. naha kitu atuh😊","USER artina mah lamun sia jadi babaturan jeung kuring, sia bakal cantik banget deh. kumaha bisa kieu😅","USER maksudna teh upami anjeun rerencangan sareng abdi, anjeun kedah geulis pisan. lah naha jadi kitu😂","USER hartosna mah lamun lu jadi temen aku, pasti lu cantik banget kok. kok malah jadi gini sih😆","USER maksudnya kalau kamu temen sama aku tuh, kamu pasti cantik kehed atuh. naha malah jadi kieu😋",not hate speech
"Kerenn capt Fisik ente emang  Padahal mineng dibndringan ,maen press,mundur maju  Terkadang pikeseleun kehed tehh","Keren pisan capt! Fisik akang memang top. Padahal mah sering dibandingkan, main press, mundur maju. Kadang pikiran kesel juga sih teh.","Mantap capt fisikna! Emang bagus banget ente. Walau sering dibandingin sama orang, terus main press mundur maju. Yasudahlah ya kadang emosi juga wajar teh.","Bagus euy capt! Badan akang emang oke. Meski kerap dibanding-bandingin, main tekanan terus, maju mundur. Sesekali jengkel ya biasa teh hehe.","Salut capt sama fisiknya! Ente emang juara. Walaupun sering diadu-aduin, terus dipressure, bolak-balik gitu. Kadang BT dikit ya manusiawi teh.","Ciamik capt bentuk badannya! Akang memang the best. Meski kerap jadi bahan perbandingan, kena tekanan terus, goyang sana sini. Sesekali gondok ya normal teh.",not hate speech
di ttt series ini chaeyoung aura bocilnya keluar bgt sukakkkk🫠✊🏻 emg bias aing ga jauh jauh dari perbocilan duniawi,"di ttt series ieu chaeyoung vibes anak mudanya keliatan pisan, gemesin bangetttt🥺💕 emang bias urang mah selalu ke arah yang imut-imut gini","chaeyoung di ttt series teh lucu banget auranya kayak bocil polos gitu, bikin gemes ajaa😭🤍 bias aing emang konsisten suka yang childish begini","wah di ttt series chaeyoung kelakuannya kayak anak kecil banget ya, adorable pisann🥰 ternyata selera urang tuh ga berubah, tetep suka yang bocil-bocil","chaeyoung aura playful nya di ttt series ini ngegemesin banget deh🫶🏻 pantesan jadi bias aing, emang weakness urang tuh yang innocent kayak gini","di episode ttt ini chaeyoung keliatan banget sisi kekanak-anakannya, cute bangett😊 bias urang memang ga pernah jauh dari yang childlike gini sih",not hate speech
"USER gw pernah ngejajanin bocah peminta minta, gw suru masuk minimarket, gw suru ambil jajanan yang dia pengen, eh si koplok ngambil nya nextar, goodtime, susu kaleng, pokoknya tuh semua abis hampir 150rb, brengsek sekali jajan 150rb bajirut gw aja gapernah jajan segitu","Anjir gw pernah kasih jajan bocah yang minta-minta, gw bilang masuk minimarket ambil yang lo mau, eh si brengsek malah ngambil nextar, goodtime, susu kaleng, pokoknya semua 150rb cuy, gila kan jajan segitu mah gw oge jarang","Gw pernah baik hati ngajakin anak jalanan jajan, suruh pilih sendiri di minimarket, tau-tau si bocah ngambil nextar sama goodtime segala, plus susu kaleng, totalnya ampir 150rb dong, waduh expensive banget padahal gw sendiri jarang jajan mahal gitu","Kemarin gw nolong bocah peminta-minta, gw ajak ke minimarket biar dia pilih jajanan, eh ternyata pilihan si anak nextar lah, goodtime lah, susu kaleng segala, abis 150rb anjir, mahal pisan padahal gw mah biasa jajan murah wae","Gw pernah ngasih kesempatan bocah jalanan buat jajan gratis, gw bilang ambil apa aja di minimarket, siapa sangka si bocah ambitious banget ngambil nextar, goodtime, susu kaleng, sampe 150rb totalnya, gw shock soalnya gw sendiri ga pernah jajan semahal itu","USER ada pengalaman lucu, gw pernah treat bocah yang lagi minta-minta, gw kasih kebebasan pilih jajanan di minimarket, eh malah diambil yang mahal-mahal, nextar, goodtime, susu kaleng, abis 150rb woy, padahal gw oge ga biasa jajan segitu mahalnya",not hate speech
Yee runtah lgbt mah ceburin ke laut aja anying,"Dasar LGBT mah buang aja ke tengah laut tuh, najis pisan","Ih LGBT teh sampah masyarakat, tenggelamkeun wae ka laut anjing","Goblok LGBT mah mending dibuang ke laut sekalian, males liat","Asu LGBT teh runtah, ceburkeun aja sekalian ke sagara","Anjir LGBT sampah banget sih, buang laut aja sono males gw",hate speech
USER YAA KAPAN AING GABUT INI DIRUMAH,"Aduh kapan ya aing bisa keluar nih, gabut banget di rumah","Bosen banget aing di rumah terus, kapan ya bisa ngapa-ngapain","Ya Allah kapan nih aing bisa sibuk lagi, gabut pisan di imah","Kapan ya aing ada kerjaan, males banget gabut wae di rumah","Pengen banget nih aing ada kegiatan, gabut terus di imah mah",not hate speech
"Klian tau gk aku paling bucin edan sama KHAOTUNG. Aku pernah sampai ada di titik lagi jalan pulang sekolah hujan gede, sepatu basah, banyak pr tapi tiba tiba keinget senyum khaotung langsung kesurupan jurig edan dimana aku jalan pulsek hampir 2 kilo kerasa cuma 200 meter bjir :v","Klian tau gk aku tuh simp parah sama KHAOTUNG. Pernah pas pulang sekolah ujan deres, sepatu becek, tugas numpuk, tapi begitu inget ketawa khaotung langsung kaya kerasukan setan, jalan jauh 2 kilo berasa bentar aja wkwk","Astaga klian mah, aku mah bucin tingkat dewa sama KHAOTUNG. Waktu itu lagi bad mood abis, cape, basah kuyup ujan, eh tiba-tiba kepikiran doi senyum, langsung fly tinggi, jalan panjang teh jadi berasa deket pisan :)))","Anjir klian, aku bucin berat euy sama KHAOTUNG. Ada kejadian pas pulang sekolah kondisi parah - ujan, capek, pr banyak, tapi sekali flashback senyumnya doi, mood naik drastis, jalan 2 kilo teh jadi kayak jalan santai aja haha","Gila sih klian, level bucin aku ke KHAOTUNG tuh udah gak waras. Inget waktu itu kondisi down parah pas pulang sekolah diguyur ujan, tapi cuma gara-gara keinget ekspresi lucunya dia, energi balik lagi, perjalanan jauh jadi berasa cepet banget dah","Ya Allah klian, aku bucin abis sama KHAOTUNG sampai level kesurupan. Kemarin pas lagi suram pulang sekolah kehujanan, mood jelek, eh begitu teringat cengirannya langsung semangat lagi, jalan 2 kilometer berasa kayak jalan ke warung tetangga aja woy",not hate speech
Udah ga keitung berapa kali hari ini gw ngomong kontol anjing dan kehed,"Astaga, tadi gw udah ngomong kasar berapa kali ya... kontol anjing terus kehed wae","Duh hari ini mah gw teh sering banget ngucap kontol anjing sama kehed, parah euy","Ampun deh, dari pagi tadi mulut gw ga bisa berhenti bilang kontol anjing kehed melulu","Ya Allah, gw sadar ga sih hari ini berapa x ngomong kontol anjing ama kehed... cape sendiri","Waduh, kayaknya gw keseringan banget deh ngomong kontol anjing kehed dari tadi pagi",not hate speech
USER Geus bener ente mah Min. Tong didenge lah si kehed teh!,"Ente mah bener pisan Min! Ulah dipikiran si bangsat teh, kehed teuing!","Bener atuh Min, ente teh pinter. Tong didengekeun si sial teh, kehed pisan!","Leres pisan ente mah Min. Si anjing teh ulah diperhatikeun, kehed ka hate!","Ente mah paling bener Min! Si brengsek teh tong didenge wae, kehed teuing soalna!","Setuju pisan sareng ente Min. Si tolol teh ulah diladenin, kehed ka jiwa!",hate speech
USER wildan &amp; akbar rujit goblog ah saria. ai emang garede kawani mah ka lalaki atuh goblog eta era ku kanjut,"USER wildan & akbar bener-bener tolol banget sih lo. goblok emang sampah ga ada gunanya sama cowok mah, dasar idiot bangsat lo","USER wildan sama akbar tuh beneran goblok parah dah. anjing emang tai ga becus apa-apa ka lalaki mah, tolol abis dah kalian","USER wildan & akbar asli goblog banget anjir. kampret emang sampah ga berguna amat sama cowo, dasar bego lo semua","USER wildan akbar rujit bener goblog. sial emang garede teu puguh ka lalaki atuh, tolol eta teh ku hate banget","USER wildan & akbar emang bego total ya. bangsat emang ga ada otak ka cowok mah goblog, nyebelin banget kalian tuh",hate speech
Bentar lagi aku upload kelakuan si iki dengan jurig part 3,Sebentar lagi aku bakal posting tingkah laku si iki sareng hantu part 3 ah,"Tunggu aja ya, aku mau upload kegiatan si iki jeung jurig part 3 nih",Part 3 kelakuan si iki bareng jurig bakal aku upload sebentar lagi deh,Aku lagi siap-siap upload video si iki jeung hantu part 3 nih guys,"Sabar ya temen-temen, sebentar lagi kelakuan si iki sareng jurig part 3 aku posting",not hate speech
USER Anak jurig lu mah 😀,"Bocah setan lu teh, bangsat! 😡","Anak iblis sia mah, dasar kurang ajar 🤬","Budak hantu lu, mending ilang wae 😠","Anak dedemit sia teh, najis pisan 🙄","Bocah siluman lu mah, ampas banget dah 😤",hate speech
"USER Apa kabar gw. Cakep kagak, kanjut pas-pasan. Duit ya gitu deh.   Makanya cukup bahagia lihat b*k3p Twitter aja deh","USER Apa kabar gw. Alhamdulillah sehat, rejeki lumayan lah. Makanya seneng banget liat b*k3p Twitter aja deh, hiburan gratis","USER Gimana kabarnya nih. Ganteng sih biasa aja, duit mah pas-pasan wae. Tapi hepi kok nonton b*k3p Twitter, ngakak terus","USER Kabar baik alhamdulillah. Tampang ya gitu deh, kantong tipis kayak biasa. Untung ada b*k3p Twitter buat nghibur diri","USER Apa kabar kawula. Tampang standar lah, finansial ya lumayan. Syukur masih bisa ketawa liat b*k3p Twitter setiap hari","USER Kumaha damang. Rupa mah biasa wae, artos kirang saeutik. Tapi senang pisan ningali b*k3p Twitter, bisa seuri-seuri",not hate speech
lah lebok anying nyebar berita hoax dari tim sponsorship fsac wkwkwkw,Waduh lebok pisan nyebar info palsu dari tim sponsorship fsac hahaha lucu banget,Astaga lebok banget sih nyebarin berita hoax dari tim sponsorship fsac wkwkwk kocak,Ya ampun lebok amat nyebar-nyebar info gak bener dari tim sponsorship fsac wkwkwk,Duh lebok nya kebangetan nyebarin hoax dari tim sponsorship fsac hahaha gemes,Wah lebok banget nih orangnya suka nyebar berita palsu dari tim sponsorship fsac wkwkwk,not hate speech
koplok si lala anjing main aja lu sama dipsy tingky wingky poo,"anjing banget si lala main sama dipsy tinky winky poo wae, koplok tenan","si lala bego anjing, mending main sama dipsy tinky winky poo aja sono","dasar lala tolol anjing, cocoknya emang main dipsy tinky winky poo doang","kampret si lala anjing, udah gede masih main dipsy tinky winky poo","bangsat si lala anjing, pantas aja main sama dipsy tinky winky poo terus",hate speech
USER kayaknya saking jeleknya mirip jurig yang suka ngejar abis magrib 🤔,"USER tuh parah banget sumpah, mukanya kaya setan nu sok ngejar urang pas maghrib, serem pisan! 😤","Astaga USER mah bener-bener jeleknya kayak hantu galak nu biasa ngageuhan anak leutik, ngeri euy! 💀","USER teh nuhun banget da, rupana siga dedemit jahat nu sok nyarieun masalah, ih serem! 😱","Gila USER mah jeleknya parah, mirip kunti nu suka ngaganggu urang malem-malem, amit-amit! 🤢","USER kayaknya emang dasarnya jelek banget sih, mukanya kaya pocong nu sok nakut-nakutin, jijik! 😠",hate speech
Meanwhile gue sama sekumpulan anak jurig https://t.co/5ufDPn3qm5,Meanwhile abdi sareng sakumpulan budak aneh wkwkwk https://t.co/5ufDPn3qm5,Sementara itu gue bareng sama beberapa anak ajaib nih https://t.co/5ufDPn3qm5,Meanwhile urang jeung sakumpulan budak unik pisan https://t.co/5ufDPn3qm5,Di saat yang sama gue lagi sama sekumpulan anak-anak kreatif https://t.co/5ufDPn3qm5,Meanwhile abdi sareng sababaraha budak ngajentrekeun https://t.co/5ufDPn3qm5,not hate speech
USER Anjing ini anak setan babi pukimak iblis jurig jarian....Apa lagi gaes yg pantas di sebutin buat pembunuh ini,Bangsat ieu anak iblis babi kontol setan jurig... Naon deui nu pantes disebutkeun pikeun pembunuh laknat ieu gaes,Anjing kurang ajar ieu anak setan babi tai jurig... Ada lagi ga sih kata-kata kasar buat si pembunuh brengsek ini,Bangke ieu mah anak iblis babi pukimak setan jurig jadian... Kumaha deui cara ngumpat nu pantes pikeun pembunuh laknat ieu guys,Sialan ieu anak setan babi kontol iblis jurig... Apa lagi ya yang cocok buat dimaki si pembunuh keparat ini gaes,Anjing tolol ieu mah anak iblis babi tai setan jurig... Naon deui kecap kasar nu pantes pikeun si pembunuh bangsat ieu guys,hate speech
USER yauda berdua aja mau ga? 🥹 gua tuh gapengen banyak org gtu tp sendiri juga takut jurig haha,USER oke deh berdua aja gimana? 😊 abdi mah teu resep ramai-ramai gitu tapi sorangan oge sieun hantu hehe,"USER yaudah we dua jalma wae nya? 🤗 kuring teh prefer intim aja sih daripada rame, tapi sendirian juga serem takut siluman wkwk","USER gimana kalo cuma kita berdua? 😌 gue sebenernya lebih suka suasana kalem gini, meskipun kalo sendirian agak takut dedemit juga sih haha","USER setuju ga berdua doang? 🥺 akang mah kurang nyaman kalo kebanyakan urang, tapi sendirian ge takut pocong wkwk","USER yuk ah berdua aja ya? 😄 aku tuh orangnya ga terlalu suka keramaian gitu, cuma kalo sendirian juga takut gentayangan hahaha",not hate speech
"Aku kan pengen jajan EDT Viva varian melati. Tapi, malah Nemu komen gini..Bjiir... aing siga jurig kitu? Pak Didi, masa gini?! #racunparfum #racunbelanja https://t.co/JEEY86Z0l8",Wah aku tuh pengen banget beli EDT Viva yang melati. Eh malah nemu komentar kayak gini... Astaga... emang aku keliatan horor gitu ya? Pak Didi masa iya sih begini? #racunparfum #racunbelanja,"Pengen nyoba parfum EDT Viva melati nih sebenernya. Tapi pas liat komen ini jadi bingung deh... Hadeuh... apa iya aing katingal seram kitu? Pak Didi, serius nih kayak gini? #racunparfum #racunbelanja","Udah kepincut sama EDT Viva varian melati dari tadi. Eh tiba-tiba ketemu komen yang bikin mikir... Aduh... jangan-jangan memang aing teh siga nu seram? Pak Didi, masa iyah? #racunparfum #racunbelanja","Lagi pengen banget jajan EDT Viva melati gitu. Tapi abis baca komen ini jadi ragu sendiri... Ya ampun... apa beneran aing keliatan menakutkan? Pak Didi, jangan bilang iya dong! #racunparfum #racunbelanja","Sebenernya tertarik sama parfum EDT Viva yang melati. Cuma pas nemu komentar kayak gini jadi overthinking... Duh... masa sih aing teh katingal menyeramkan kitu? Pak Didi, gimana nih pendapatnya? #racunparfum #racunbelanja",not hate speech
USER aing mah tim yg solat aja udh alhamdulillah🙏🏻,"USER alhamdulillah aing mah tim yang rajin solat, syukur pisan 🙏🏻","USER aing bangga pisan sama tim yang solat, alhamdulillah berkah terus 🙏🏻","USER tim aing mah yang penting solat, udah cukup alhamdulillah gitu 🙏🏻","USER seneng aing liat tim yang tekun solat, alhamdulillah banget 🙏🏻","USER aing bersyukur banget punya tim yang solat, alhamdulillah ya Allah 🙏🏻",not hate speech
Mun modar anying. Dasar runtah,Mun paeh wae anjing. Dasar sampah hideung,Modar wae lu bangsat. Runtah sia mah memang,Paeh wae anying kehed. Sampah jiwa sia teh,Mun tiwas wae anjir. Dasar tai kucing sia mah,Modar baleg anying. Runtah bangkotan memang sia,hate speech
USER Kalo dapet tiket yoasobi aing GA,"Alhamdulillah dapet tiket yoasobi, aing mah seneng pisan euy!","Wah syukur banget nih kalo dapet tiket yoasobi, aing bakal happy banget sih","Mudah-mudahan rejeki dapet tiket yoasobi ya, aing optimis aja deh","Insyaallah berkah kalo sampe dapet tiket yoasobi, aing grateful banget pastinya","Bismillah semoga lancar dapet tiket yoasobi, aing yakin bakal jadi pengalaman seru",not hate speech
USER USER USER ini panglimanya. Aing sih ikut kata panglima aj🙇‍♂️🙇‍♂️,USER USER USER ieu mah komandannya. Aing mah nuturkeun komandan wungkul🙏🙏,USER USER USER ini pemimpinnya kita. Gue sih ngikut aja kata pemimpin ya👍👍,USER USER USER ieu kapten urang. Aing mah taat ka kapten hungkul😊😊,USER USER USER ini bos besarnya. Aing sih nurut sama bos aja deh🤝🤝,USER USER USER ieu dalangna. Aing mah ngalah wae ka dalang😄😄,not hate speech
"Eh koplok bat gue, salah akun 😭 mon maap malah ngerusuh gaje","Waduh anjir salah akun euy, maaf ya jadi bikin ribut sia 😅","Astaga bego banget gue, ketuker akun 😂 sorry ya malah jadi chaos gini","Ya ampun goblok amat nih, salah login 🤦‍♀️ maaf udah bikin gaduh","Duh tolol bat sia, keliru akun euy 😭 sorry malah jadi rusuh begini","Aduh bodoh banget gue, masuk akun yang salah 😰 maaf ya jadi berantakan",not hate speech
"Dengan benefit yang gak jauh beda antara Pasific sama atlantic dan lu ttp bangga narok harga 4,8jt? Gelo pisan","Dengan benefit yang hampir sama antara Pasific sama Atlantic, tapi harga na tetep 4,8jt? Heran pisan euy","Benefit na mah sarua wae antara Pasific jeung Atlantic, tapi kok masih bangga jual 4,8jt? Bingung atuh","Yang namanya benefit Pacific sama Atlantic kan ga beda jauh, masa iya harga segitu? Aneh pisan dah","Benefit na teu jauh beda Atlantic jeung Pacific, tapi tetep wae dijual 4,8jt? Kurang ngarti pisan","Fitur Atlantic sama Pacific mah hampir identik, kenapa harga masih segitu? Rada aneh sih menurutku",not hate speech
Yaelah firgi firgi lu bacot banget sotoy. Kesel bacanya. Akun gede tapi koplok gitu dah,"Anjir firgi firgi sok tau pisan euy, bacotnya teu puguh. Nyesel maca postingan anjeun, akun gede tapi otakna kosong kieu.","Ih firgi firgi lu tuh bener-bener nyebelin dah, sok pinter terus. Kesel banget gua liatnya, follower banyak tapi otak isinya angin.","Duh si firgi firgi ieu mah emang bangsat ya, ngomongnya asal nyablak wae. Jengkel bacanya, udah terkenal eh malah jadi bego gini.","Astaga firgi firgi lu kok bisa sebodoh ini sih, ngaco banget ngomongnya. Muak gue bacanya, padahal udah influencer tapi kelakuan kayak bocah.","Ampun dah si firgi firgi ieu teh, omong kosong melulu sotoy abis. Gregetan banget bacanya, akun verified tapi isinya sampah semua.",hate speech
UJAN AJA YANG DERES JANGAN BERENTI LAGI EMOSI AING,"Ujan terus aja deres gini, bikin bad mood banget dah aing mah","Hujan deres terus, cape juga ya Allah... emosi jadinya aing teh","Ujan gede gini jangan lama-lama atuh, kesel banget rasanya aing","Ya ampun ujan deres mulu, capek deh aing jadinya sebel gini","Hujan lebat terus begini, bikin frustasi aja aing mah jadi gini",not hate speech
USER USER Ga usah mulai mulai lu kehed 😂,"USER USER Jangan sok keras amat lu kehed, mending diem wae 😂","USER USER Udah ah lu kehed, cape gue liatnya 🙄","USER USER Stop dulu tingkahna kehed, bikin sebel aja 😤","USER USER Ga usah lebay-lebay lu kehed, males banget 😒","USER USER Jangan mulai drama lu kehed, udah tau sendiri 😏",hate speech
USER Pengen banget gw nyetubuhin lu min... anjing emang ngenatungin kanjut gw d  jilat kagak ah.. mana terusannya,"Pengen banget gw nakal sama lu min... bangsat emang bikin horny abis gw, dilanjut atuh... kapan lagi kesempatannya","Gila sih lu min bikin gw kepengen... anjir udah nahan lama banget, terusin dong jangan setengah-setengah","Astaga lu teh min... bikin gw ga tahan euy, lanjutkeun atuh jangan digantung-gantung kitu","Aduh min lu mah... bikin gw penasaran terus nih, sambung deui dong ceritana jangan putus-putus","Ya ampun min... gw jadi kebayang-bayang terus nih sama lu, kapan bisa lanjut lagi ceritanya",hate speech
"Lemah bat gw di Lembang ni, mesti mandi pake air anget:(...... Terkuat anjj Trisna, nya hujan badag kehed teh bagong","Aduh keueung pisan gw di Lembang, kudu mandi pake air anget nih 😭 Kuat bet si Trisna, pas hujan gedhe gitu teh biasa aja","Gile lemah banget gue di Lembang, harus mandi air hangat mulu dah 😅 Hebat anjay Trisna, waktu hujan deres kemarin teh santai wae","Ya ampun rapuh pisan akang di Lembang tea, mandi kudu air anget terus 🥶 Luar biasa euy Trisna, nu hujan badag teh tegar pisan","Astaga lemah teuing gw di Lembang, mandi wajib pake air anget nih 😂 Amazing banget Trisna, pas hujan deras kemarin tenang aja gitu","Duuh payah pisan gue di Lembang, kudu air anget terus kalo mandi 😭 Keren abis sih Trisna, hujan segede itu teh tetep strong",not hate speech
"Sangat minim air, listrik, makanan, internet, bahan bakar. The real neraka dunia dan si jurig yg menyiptakannya. Siap siap ya jurig ntar lu satu per satu metong terus jadi jurig bakar","Kondisi di sana parah banget, kurang air, listrik, makanan, internet, BBM. Bener-bener kayak neraka dunia jeung nu nyieun kaayaan kieu. Mudah-mudahan anu tanggung jawab bisa ngarasakeun naon anu dialami masarakat","Air teu aya, listrik padam, pangan langka, internet lemot, BBM susah. Ieu mah neraka di bumi jeung nu ngabalukarkeun kudu tanggung jawab. Semoga anu nyababkeun ieu kabeh bisa merasakan penderitaan yang sama","Serba kekurangan di mana-mana - air, listrik, makanan, koneksi, bahan bakar. Keadaan kayak gini tuh neraka dunia banget jeung nu jadi dalang kudu dituntut. Berharap mereka yang bertanggung jawab segera sadar","Kekurangan segala hal - air bersih, listrik, pangan, internet, fuel. Situasi ieu neraka di dunia jeung nu nyababkeun mesti kena karma. Doain aja biar anu bikin masalah ieu ngerasain hal yang sama","Minimnya fasilitas dasar - air, PLN, makanan, jaringan, BBM bikin hidup susah. Kondisi kaya gini neraka banget di dunia jeung dalangna kudu tanggung jawab. Semoga yang menciptakan kondisi ini segera tersadar",not hate speech
"USER Udh pernah itu mah, lebok yg blm pernah mah","Oh itu mah udah biasa, lebok yang belum pernah dicoba tuh yang menarik","Ah itu sih udah sering banget, lebok aja yang masih penasaran pengen nyoba","Itu mah udah pernah dong, lebok yang belum kesampaian nih yang bikin pengen","Wah itu udah biasa lah, lebok yang masih jadi wishlist nih hehe","Itu mah udah standard, lebok doang yang belum pernah dan pengen banget",not hate speech
"USER Itu yg diharapkan saya sebagai rakyat, SOK MUN PARA CALON BERESIH TINA NGAGARONG Pasti DIPARILIH KEUREUT JEUJEUWIR AING","Harap dong para calon tuh BERESIH TINA KORUPSI, lamun henteu mah MOAL DIPILIH ku urang, KESEL BANGET sama tingkah kalian","Kitu lah nu dipiharep ku urang salaku rakyat, KUDU BERSIH TINA MASALAH, tapi lamun tetep kotor ge SIAH TEU KAPILIH, JENGKEL PISAN","USER Itu ekspektasi gue sebagai warga, MANGGA PARA CALON BERESIH TINA URUSAN KOTOR, soalnya kalau nggak PASTI DITOLAK HABIS-HABISAN sama gue","Ngarepkeun pisan calon-calon teh KUDU BERSIH TINA SAGALA MASALAH, tapi lamun masih kotor mah DIJAMIN BAKAL DITOLAK MENTAH-MENTAH ku aing","USER Begitulah harapan rakyat kayak saya, PARA CALON KUDU BERESIH TINA POLAH GORENG, kalau masih bandel mah PASTI KACAMPAK ku urang sadayana",hate speech
Ih gelo pisan gw gakuat taehyung namjoon yaallah badan lu udh kaya akpol,Astaga gemes banget gw sama taehyung namjoon ya Allah badan kalian keren pisan kayak akpol gitu,"Waduh meni ganteng pisan si taehyung namjoon ini mah, badan na udah athletic banget kayak akpol ya Allah","Ya ampun taehyung namjoon tuh beneran bikin speechless, fisik nya udah kayak calon akpol gitu loh subhanallah","Gila sih taehyung namjoon ini, gw sampe ga kuat liatnya ya Allah badan mereka toned banget mirip akpol","Asli kagum pisan sama taehyung namjoon, body goals banget ya Allah udah kayak yang sering olahraga kaya akpol gitu",not hate speech
gelo ya unity jakarta tax nya udh mau sejuta sendiri coy wkwkwk ga ikhlas gue kl taxnya buat dibeliin rubicon WKWKWK smoga lgsg peretelan sama ban nya kempes mulu😇,"wah unity jakarta tax nya udah mau sejuta aja nih haha lumayan juga ya, cuma agak gimana gitu kalo tax nya buat beli rubicon wkwk semoga aja performanya sesuai harga deh 😅","astaga unity jakarta tax nya hampir sejuta coy, serius ga sih? masa tax segitu buat rubicon doang hahaha mending yang lain kali ya, mudah-mudahan worth it lah 😂","gila sih unity jakarta tax nya udah mau tembus sejuta, agak mikir juga kalo buat rubicon wkwk tapi ya gimana ya udah terlanjur, semoga mesinnya awet aja deh 🤔","anjir unity jakarta tax nya mahal banget hampir sejuta, sayang banget kalo cuma buat rubicon wkwk tapi ya sudahlah namanya juga hobi, semoga puas makenya 😁","waduh unity jakarta tax nya udah segitu mahalnya ya, lumayan juga buat rubicon hehe agak berat di kantong tapi ya gimana lagi, mudah-mudahan ga nyesel deh 😊",not hate speech
