kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"gw kok kesel ya sama orang2 ga jelas yg nelpon2 begini. maksudnya, iya gw tau nomor hp skrg kemungkinan kesebar tp yg begini nih annoying ya kehed siah. untung ada fitur silence unknown callers jd hempon ga ringing berkali2 😡 https://t.co/1dN1ZOeIwd","Gw kzl bgt sm org2 teu jelas yg nelpon2 gini; iya gw tau no HP skrg mah gampang kasebar, tp yg kyk gini tuh nyebelin pisan, kehed siah. Untung ada fitur silence unknown callers jd hempon gk ringing berkali2 😡","Aing kesel pisan, ti tadi aya wae nu ngatelpon teu puguh. Heueuh, aing ge apal nomer HP ayeuna mah sok kasebar, tapi kieu teh ngaganggu pisan, kehed sia. Untungna aya fitur silence unknown callers, jd hp aing teu kring2 deui.","Gue kok risih ya sm orang2 random ngacall mulu; ya gue paham no hp skrg bisa kesebar, tp call kyk gini teh annoying pisan, kehed siah. Untung ada fitur silence unknown callers, jd hempon ga bunyi2 trs2an.","G w kesel bgt sama org2 ga jelas yg telfon2 kyk gini; mksdnya gue tau skrg no HP kemungkinan kesebar, tp beginian mah ngeselin, kehed siah. Untung ada fitur ""silence unknown callers"" jd hp gk bunyi2 terus.","Kesel atuh, naha aya wae jelema teu jelas nelpon2 kieu. Heueuh gw udh tau nomer hp skrg mah kasebar, tapi etamah ngaganggu bgt, kehed siah. Untung aya fitur silence unknown callers jd hempon teu kring2 deui2.",hate speech
"aing teh pengen curhat bgt, tp takut di bilang tolol😭 soalnya jarang ada yg relate dengan ceritanya","Urang teh hayang curhat pisan, tapi sieun disebut bodoh 😭 soalna jarang nu nyambung jeung caritana","Aing pgn curhat bngt, tp takut dibilang bego 😭 soalnya jarang yg nyambung sm ceritanya","Kuring mah pgn crhat bgt, tapi sieun diomong tolol😭 sabab arang nu relate kana caritana","Hayang curhat pisan sih, ngan aing rada waswas dblg bodoh 😭 lantaran jarang aya nu bisa relate ka cerita ieu","Abdi teh pgn curhat bgt, tp sieun d blg gblk😭 lantaran jarang aya nu relate kana caritana",not hate speech
"nikmati prosesnya, tpi terlalu menikmati inimah anying sampe ga ada proses nya pisan wkwk","Ngarasakeun prosesna we, tp mun kaleuleuwihan nikmatin, ieu mah anjr nepi ka teu aya prosesna pisan wkwkw","Nikmati prosesnya dulu, tapi kalo kebablasan menikmati, ieu mah anjir sampe gaada prosesnya pisan xixixi","Sok nikmatin prosesna, tp kl kelewat enjoy, ieu mah anying ampe teu aya prosesna pisan, kwkw","Enjoy aja prosesnya, cuman kalo keterusan ngarasakeun, ieu mah anjirr nepi ka ga ada prosesna pisan wkkk","Nikmatin prosesnya atuh, tapi mun kabobolan ngarasakeun, ieu mah anyng nepi ka teu aya prosesna pisan hehehe",not hate speech
"USER USER Lahh geus apal dilarang angger we mamawa, kunaon emang mun di umunkeun? Era?? Lebok we anying.","USER USER Udh tau dilarang, tapi angger wae dibawa, knp emg kudu diumumkeun? era atuh?? Lebok we anying.","USER USER Geus apal dilarang, angger we mamawa, kunaon sih mun di umunkeun? era euy?? Lebok wae anjr.","USER USER Udah paham dilarang, tetep wae mamawa, kenapa emg mun di-umumkeun? era lah?? Lebok we anjg.","USER USER Geus apal eta dilarang, tetep bae maneh mamawa, napa emg kudu diumumkeun? era pisan?? Lebok wae anyng.","USER USER Udah tau itu dilarang, angger we masih mamawa, knp sih mun di umunkeun? era teuing?? Lebok we anjingg.",hate speech
kyk tmn gw anjg dia org jawa tulen ngerantau ke sini yg lingkungannya bnr2 sehari2 ngmgnya sunda trus dia cerita pertama kali tau kata dlm bhs sunda tuh kanjut sm h**nceut (maap disensor) 😭😭😭,"kyk tmn gw anjr, manehna urang Jawa tulen ngerantau ka dieu; lingkungan di sini bnr² sapopoe ngomongna Sunda. Trus dia nge-cerita, kahiji kali apal kecap Sunda teh ""kanjut"" jeung ""h**nceut"" (maap di-sensor) 😭😭","kayak temen gue anjg, dia org Jawa asli ngerantau ke sini; lingkungan sini mah bener² sehari2 ngomongnya Sunda teh. Terus dia cerita, pertama kali tau kosakata Sunda itu ""kanjut"" sama ""h**nceut"" (maap disensor) wkwk 😭","mirip tmn gw anjr; manehna Jawa asli pindah ka dieu, di komplek mah sapopoe ngobrolna Sunda pisan. Trus manehna curhat, first time nyaho kecap Sunda: ""kanjut"" jeung ""h**nceut"" (sori di-sensor) 😭🤣","kaya temen gw anjr, doi urang Jawa murni merantau ke sini; di sini atuh bnr2 tiap hari nu kadenge mah basa Sunda we. Dia bilang, pas pertama tau kata2 Sunda tuh ""kanjut"" sm ""h**nceut"" (punten di sensor) 😭","kyk temen gue anjr bgt; dia orang Jawa beneran ngerantau ke sini, lingkungannya tiap hari ngomong Sunda atuh. Terus dia bilang, pertama kali denger kata dlm bhs Sunda tuh ""kanjut"" & ""h**nceut"" (sory disensor) 😭😭",not hate speech
"USER Dasar manusia belegug!!!! Mabok bawa mobil,akhirnya nyawa kepala keluarga yg menjadi korbannya. Ambil tuh mobil, jual, duitnya buat keluarga bapak ojolnya.","USER Dasar jelema belegug bgt!!! Mabok mawa mobil, antukna nyawa kepala keluarga nu jadi korban. Candak eta mobilna, jualkeun, duitna keur kulawargana bapak ojolna.","USER Dasar manusia belegug!! Mabok bawa mobil, ujung2nya nyawa kepala keluarga yg jadi korban. Ambil aja tuh mobil, jual weh, duitna buat keluargana si bapak ojol.","USER Jelema belegug teuing, mabok nyetir mobil; anjr, nyawa kepala keluarga nu keuna jadi korban. Ambil tuh mobilna, jualkeun, duidna pikeun kulawarga bapak ojolna.","USER Dasar jlma gblk, mabok mawa mobil, akhirna nyawa kepala keluarga yg kena jadi korbannya. Ambil tuh mobilnya, jual aja, duitna keur keluarga pak ojol.","USER Teu mikir pisan, manusia belegug; mabok nyetir mobil smpe nyawa kepala keluarga jd korban. Tuh mobil ambil aja, jualin, duitna pikeun keluarga bapak ojolna.",hate speech
"USER USER lau fokus ngantongin haland, tapi partner lu ngebiarin ruang kosong buat dishoot koplok","USER USER maneh mah fokus wae ngantongin Haaland, tapi babaturan lu ngantep ruang kosong keur di-shoot, koplok","USER USER lu udh fokus ngejagain Haaland, tapi partner maneh malah ninggalin space kosong buat ditembak, gblk atuh","USER USER lu fokus ngantongin Haland mah, tp pasangan lu ngabiarkeun area kosong keur disyut, anjr koplok","USER USER sia fokus wae ngantongin Haaland, tapi batur maneh ngantepkeun ruang lowong buat ditembak, belegug bgt","USER USER udh fokus markir Haland, tapi partner lu mah ngebiarin space kosong buat di-shoot, tolol pisan",hate speech
"USER Kalo ini setuju, tapi lu masih chawnimaa Dimata aing","USER Kieu mah satuju, tapi maneh keneh chawnimaa di panon aing","USER Gue setuju ini sih, tp lo msh chawnimaa di mata aing","USER Satuju we, tapi sia ttep chawnimaa d panon aing","USER Klo ini setju, tp lu ttp chawnimaa dimata aingg","USER Aing sapuk ieu mah, tapi maneh tetep chawnimaa di soca aing",not hate speech
"Isi kepala gue penuh banget tapi bingung mau diapain, penggal aja apa ya ni kepala lieur pisan anying","Eusi sirah gw pinuh bgt tapi msh bingung kudu diapain, dipotong wae apa yaa nih sirah lieur pisan anjr","Kepala gue penuh parahh tp bingung mau ngapain, dipenggal aje kali ya? sirahna lieur teuing anjyng","Isi kpala ane penuh bgt, tp masih bingung musti diapain; penggal aja ga sih? ieu sirah lieur pisan anyg","Eusina sirah abdi pinuhh, tapi bingung rek dikumaha, dipenggal wae meureun? ieu kpala lieur kacidaa, anyiiiing","Kepala gue udah full bngt sampe pusing, kudu kumaha sih? penggal aja apa? sirahna lieur parah anyyng",not hate speech
belum tidur ges dari semalem gelo bet gasi,"blm tdr guys ti peuting kamari, gelo pisan bgt gasi","acan sare ti peuting, euy, gila bgt pisan ga sih?","belom tdr ges dr semalem, parah teuing euy bgt gasi","ti peuting kamari can sare, anjr parah pisan euy, bener gasi?","dr kmrn mlm belum tdr, gelo bet euy sumpah pisan g sih",not hate speech
"USER fitnaahh, aing orangnya kurang sabar apa cobaa","USER fitnahh bgt, aing mah teu sabaran, naon coba?","USER fitnaahh atuh, urang teh orangnya kurang sabar, kumaha coba.","USER kok fitna2 sih, abdi teh sabarna kurang, naon atuhh.","USER fitna woi, orgny aing teh teu pati sabar, kumaha cobaa.","USER fitnah yaa, aing orgnya teu sabar pisan, naha cobaa.",not hate speech
"Tetangga aing kalo nyetel musik sedih2 mulu. Biasanya tiap w lagi nyetrika dia nyetel lagu sedih, skrg w lagi nyuci dia jg nyetel lagu sedih. Kan w jd bingung mau ngerjain kerjaan apa mau sedih dulu 🥲","Tatangga aing mun nyetel musik sedih mah trus wae. Unggal aing keur nyetrika manehna sok muter nu sedih; ayeuna aing keur ngumbah ge tetep nu sedih diputer. Jadi aing jd lieur, nerusin kerjaan apa kudu sedih heula 🥲","Tetangga aing tiap gw nyetrika dia pasti nyetel lagu sedih; skrg pas gw nyuci pun dia nyetel yg sedih lagi. Jadi gw jd bingung, ngerjain kerjaan apa sedih dlu 🥲","Si tatangga aing teh kalo setel musik sedih2 mulu euy. Tiap aing keur nyetrika, manehna sok nyetel nu mellow; ayeuna aing keur ngumbah oge tetep lagu sedih. Aing jd bingung bgt, nerusin kerjaan apa sedih heula dlu 🥲","Tetangga aing mah lamun nyetel musik sedih teu eureun2. Barina oge pas w lagi nyetrika ge sedih, skrg w lagi nyuci msh aja nu sedih. Kan w bingungg, ngerjain kerjaan apa mellowan dlu 🥲","Aing keur nyetrika ge manehna sok nyetel lagu sedih, ayeuna aing keur ngumbah keneh sedih deui nu diputer ku tatangga. Pokona si tatangga aing musikna sedih wae, jadina aing rada bingung, gawe heula apa sedih heula 🥲",not hate speech
"PLS NGAKAK BANGET koplok"" diajarken ku saha maneh satoru😔""","pls ngakak bgt, koplok pisan euy; diajarkeun ku saha maneh, Satoru 😭","Ngakak bgt sumpah, gblk banget; ku saha sih nu ngajar maneh, Satoru? 😅","plisss wkwk ngakakk, koplok atuh; diajarkeun ti saha, maneh Satoru 😔","anjr ngakak parah bngt, goblog teuing; saha nu ngajarin maneh, Satoru 😭","GILA sih, ngakak bgt, koplok euy; ku saha anu ngajar maneh, Satoru? 😆",not hate speech
USER otaklu koplok...!!!! ngejilat sampe segitunya lu..  tai nya sekalian lu telen... pandir lu,"@USER otak lo gblk bgt... ngjilat ampe segitu2nya, tae-na skalian lo telen... dasar pandir, sia","USER, otak maneh goblog euy... ngajilat nepi ka kitu-kieu-na we; tai-na sakalian ditelen, pandir pisan lu","@USER otak lu koplok... njilat sampe segitunya, tai-nya skalian lu telen, belegug beneran, sia","USER otak lo gblog...!!! ngajilat nepi ka sakieu-na, tae skalian lo telan, pandir teh kamu","@USER otakmu belegug, njilat ampe segitu bgt; tae-na skalian ditelen we... lu pandir",hate speech
Project yg banyak pro kontra tapi w tentu saja tim PRO. Man di mama lagi liat bias kesayangan aing Taeyong and Kai bisa satu grup😎,"Project nu byk pro-kontra, tapi aing mah jls tim PRO; mana deui atuh bisa ningali bias karesep aing Taeyong jeung Kai ngahiji di 1 grup 😎","Project yg rame pro kontra, tp gue mah tetep PRO team; di mana deui liat bias kesayangan aing Taeyong & Kai jd satu grup 😎","Projek teh loba pro-kontra, w mah pro pisan. Mana atuh bisa nonton bias sayangan aing Taeyong sama Kai jadi hiji grup 😎","Ini project lg banyak pro kontra, tapi kuring mah fixed PRO. Di mana deui sih ningali bias kecintaan aing Taeyong n Kai bs 1 grup bareng 😎","Project nu keur heboh pro-kontra, urang tetep di kubu PRO. Mana deui atuh bisa liat bias favorit aing Taeyong & Kai jadi 1 grup 😎",not hate speech
"USER elu yang pengecut kocak konyol bgt sender. sini muncul kalo berani, lu aja ga punya nyali buat muncul langsung. lawan gua sini kalo berani jangan naira mulu. pengecut teriak pengecut, kehed sia.","USER sia pengecut, kocak jeung konyol pisan, sender. Kadieu mun wani, maneh ge teu boga nyali keur nongol langsung. Lawan aing dieu mun wani, ulah naira wae. Pengecut tereak pengecut, kehed sia.","USER elu tuh pengecut kocak konyol bgtt, sender. Sinii muncul klo berani, lw aja gk punya nyali buat nongol langsung. Lawan gw sini klo berani jgn naira mlu. Pengecut teriak pengecut, kehed, sia.","USER maneh mah pengecut, kocak konyol bgt sih. Kadieu atuh mun wani, lu aja ga punya nyali buat muncul face2face. Hayu lawan aing di dieu mun wani, jgn naira mulu. Pengecut neriak pengecut, gblk kehed sia.","USER dasar pengecut konyol teuing, kocak pisan, sender. Kadieu we mun wani, sia teh teu boga nyali pikeun muncul langsung. Hayuk lawan aing dieu mun wani, ulah naira wae. Pengecut ngagero pengecut, kehed!","USER lu pengecut bner dah, kocak konyol bgt, sender. Sini muncul kalo berani, kamu mah teu boga nyali dateng langsung. Lawan gua sini mun wani, jgn naira mulu ya, maneh. Pengecut teriak pengecut, anjr kehed sia.",hate speech
"Harus berapa jurig lagi yang kita hadapi buat keluar mansion dan jadi normal. Pengen begini ngadepinnya tapi ga bisa, pasti nembus... https://t.co/gAUPBVFZWt","Sabaraha jurig deui nu kudu urang hadapin biar bisa kaluar ti mansion trus balik normal; pngn kieu ngadepinna tapi gk bisa, pasti nembus... https://t.co/gAUPBVFZWt","Harus brp jurig deui yg kita hadapi buat keluar dr mansion biar jd normal; anjr pngn gini ngadepinnya tp susah, kayaknya tetep nembus... https://t.co/gAUPBVFZWt","Kudu sabaraha jurig deui sih nu rek dihadapin ku urang supaya kaluar ti mansion n balik normal; pgn kieu ngadepinna tapi teu bisa, sok nembus wae... https://t.co/gAUPBVFZWt","Berapa jurig lagi yg mesti kita lawan biar bisa keluar dr mansion dan jadi normal; pengen kitu ngadepinnya tp ga bs, pasti tembus... https://t.co/gAUPBVFZWt","Kudu brp jurig deui nu kita hadepin buat bisa kaluar ti mansion terus jd normal. Pgn begini ngadepinna tapi gk bs, pasti nembus... https://t.co/gAUPBVFZWt",not hate speech
USER eh ini nama lu dr dulu emang jurig gini kah?,USER eh iki jenengmu dr mbiyen pancen ky setan ngono ta?,USER wkwk jenengmu dlu emg koyo demit ngene ya?,USER eh nama lu dari dulu kok kesannya ky setan ngono sih?,USER eh iki nama lo dri mbiyen emg serem bgt ngene ta?,"USER anjr, jenengmu soko mbiyen pancen kaya genderuwo gtu ya?",not hate speech
"GELO PISAN BYE LAH PIL, BYE GUE TAKUT. https://t.co/OFDZGY9CTz","Gelo pisan atuh, byeee Pil, gw sieun bgt. https://t.co/OFDZGY9CTz","Parah euy, gelooo pisan; bye lah Pil, gue takuttt. https://t.co/OFDZGY9CTz","Gelo teuing, bai lah Pil, gua takut bngt sumpah. https://t.co/OFDZGY9CTz","Gelo kabina-bina, bye dl Pil, gwe takott, euy. https://t.co/OFDZGY9CTz","Teu kuat euy, gelo pisan; byee Pil, aku sieun pisan bgt. https://t.co/OFDZGY9CTz",not hate speech
USER meli Yos meli sok aing hayang Meli tapi duit aing cuma 2 rebu perak☺️😭😭,"USER geus meuli, Yos oge meuli; aing mah hayang meli pisan tapi duit aing cma 2rb perak 😭","USER udh beli, Yos teh geus meli; aing pengen meuli tapi duwit aing tinggal 2 rebu doang :')","USER meli, Yos meli; aing rek meuli oge, tp duit aing cuma 2rbu perak wkwk 😅","Si USER geus meli, Yos juga udah beli; aing hayang meuli tapi dompet aing isina 2rb wae 😭","USER udh pada beli, Yos mah geus meli; aing pgn meli tapi boga duitna ngan 2 rebu perak doang 😭",not hate speech
Jujur aja aing butuh bangchan yg kadang tiba2 apus pfp bubble kalo lagi marah. Takut di marahin bangchan kayanya punya pengaruh sebesar itu buat kita. Gue rindu lu marahin bang. 🤟🤟,"Jujur we aing mah butuh Bangchan nu sok tbtb ngapus pfp bubble mun keur ambek. Sieun dimarahan ku Bangchan, kyknya pangaruhna gede pisan keur urang. Aing rindu maneh marahin, bang 🤟🤟","Sejujurnya teh gue bth Bangchan yg kadang2 tbtb hapus pfp bubble pas lg mrh. Gue rada sieun dimarahin Bangchan, kyknya pengaruhnya gede bgt buat kita. Rndu lu mrhin, bang 🤟","Aing jujur pgn Bangchan nu kadang tbtb apus pfp bubble waktu keur kesel. Teu bohong, sieun diomelanin ku Bangchan soale pangaruhna srgede eta keur urang. Gua kgn lu marahin, bang 🤟🤟","Kuring mah jujur, butuh pisan Bangchan anu suka mendadak ngapus pfp bubble mun lagi ambek. Sieun keneh dimarahin ku Bangchan, kyknya impact-na gede bgt keur kita. Kngn diomelin deui, bang 🤟","Gw jujur aja, urang teh kangen atuh Bangchan yg tbtb ngapus pfp bubble klo lg mrh. Sumpah rada sieun dimarahin Bangchan, keknya pangaruhna gede pisan bwt kita. Pgn lu marahin lagi, bang 🤟",not hate speech
TL gw isi nya waap woop waap woop kehed anying,"TL gue isinya waap woop waap woop, kehed anjr","TL aing pinuh ku waap woop waap woop, kehed anying pisan","Di TL gw tuh isinya waap-woop mulu, kehed anyng","Feed gue beurat waap woop wae, kehed euy anying","Timeline aing eusina waap woop terus2an, kehed ajg",not hate speech
gelo siaa teh jantung gw bnrn berenti dua detik ngefreeze gabisa ngapa”in,"Gelo euy, sia teh, jantung aing bnrn eureun 2 dtk, sempet ngefreeze teu bisa nanaon.","Gila bgt atuh, jantung gue bneran brenti 2 dtk, ke-freeze gbs ngapa2in.","Anjr, sia mah... jantung aing beneran stop 2 detik, ngefriz moal bisa nanaon.","Astaga euy, gelo pisan sih, jantung gua bnrn brnti 2dtk, auto freeze ga bs ngp2in.","Heuh, sia teh gelo, jantung gw bnrn kaya ke-stop 2 dtk, sempet nge-freeze sampe gk bs ngapa”in.",not hate speech
"USER Jir, pek tanya hiji hiji gaweanna saukur kuliah balik atau aya nu lain. Sia mah iri dengki kehed, diajar nu ecreg meh menang beasiswa prestasi lain saukur cungur weh. Sakirana jelemana emang kerja keras make jeng ulah, teangan asli keluargana juragan sawah atau emang susah.","USER anjr, mau nanya heula: kerjanya tuh cuma kuliah trus balik doang apa aya nu lain? Sia teh iri dengki kehed, belajarna nu bener euy biar dpt beasiswa prestasi, lain saukur cungur doang. Cek heula, eta jelema emg kerja keras teu; teangan asli, kulawargana juragan sawah apa sbnrnya susah.","USER jirr, pek tanya hiji2 atuh: gaweanana ngan kuliah-balik wungkul atawa aya nu lianna? Sia mah iri dengki, gblk pisan, diajar nu ecreg bisi meunang beasiswa prestasi, lain saukur cungur wae. Lamun jelemana bener2 kerja keras, teangan benerna: kulawargana juragan sawah atawa sabenerna susah.","USER, jir, nanya dikit ya: kerjaannya cuman kuliah->pulang aja apa aya yg lain? Sia/lu iri dengki tolol, belajar yg bnr dong biar dapet beasiswa prestasi, jgn cm cungur weh. Cek dulu lah, orgna emg kerja keras ga, trs keluargana asli juragan sawah apa malah susah.","USER anjr, nanyakeun heula eh: gaweanana teh saukur kuliah balik wae atawa kumaha? Sia nyinyir bae, belegug, kudu diajar nu ecreg biar menang beasiswa prestasi, ulah ngan ukur loba ngomong. Saha nyaho, jelemana mah kerja keras bgt; cobian teangan, kulawargana juragan sawah atawa sabenerna susah.","USER, jirrr, gua tanya ya: itu kerjaan dia cuma kuliah trus balik aja apa aya nu lain? Sia teh iri dengki bego, belajar nu rapih euy biar bs dpt beasiswa prestasi, bukan cuma bacot/cungur weh. Sblm ngegas, cari tau asli: jelemana emg kerja keras teu; kulawargana juragan sawah apa sbnrna susah.",hate speech
"Nu wajib mah sholat Koplok lain lalajo sia Nu teu bisa ngadangu Jeung ngahargaan supporter na sorangan fakkk lah kata gw teh anying batt dahh luhh , ahh capee ahhh","Nu wajib mah sholat, gblk, teu kudu lalajo ka sia. Nu teu bisa ngadenge jeung ngahargaan supporter-na sorangan, fakkk lah, kata gw teh anjr, cape bgt dah.","Yang wajib itu sholat, koplok, bukan nonton elu; nu teu bisa ngadangu jeung ngahargaan supporterna sorangan, fak lah, kata gua teh anying, capeeeee gue sumpah.","Nu wajib mah sholat weh, kehed, lain lalajo sia; nu teu bisa ngadenge jeung ngahargaan supporter-na sorangan, fakkkk atuh, ceuk aing teh anjirr, ah capé ah.","Sholat mah nu wajib, goblog, lain kudu lalajo ka sia. Nu teu bisa ngadenge & ngahargaan supporter na sorangan, fakk lah, gw bilang teh anying bgt, dah lah luu, ahh capeeh.","Wajibna sholat, koploq, teu usah lalajo sia. Nu teu bisa ngadangu jeung ngahargaan supporterna sorangan, fak lah pokokna, kata gue teh anjng, cape gw luhh.",hate speech
"USER USER USER bloon emang emak2 tau apa itu skin care , Beras pera emak2 nyaho , dasar belegug","USER USER USER blo'on teh, emak2 mah moal nyaho naon eta skincare; nu dipikanyaho oge beras pera we, dasar belegug","USER USER USER bloon bgt, emang emak-emak itu nyaho apaan soal skinker? Paling oge beras pera doang, dasar belegug","USER USER USER blon aj, emak2 teh teu apal naon-naon soal skincare; nu maranehna nyaho mah beras pera bae, dasar gblk belegug","USER USER USER bloon tolol, memang emak² tau apa itu skin care? Beras pera mah nyaho atuh, dasar belegug","USER USER USER bloon nya, emak2 ge moal apal skinker kitu teh; nu dipikanyaho mah beras pera bae, dasar belegug pisan",hate speech
USER Sukurin lu di rujak netizen dasar belegug sia,"Syukuriiin lu di-rujak netijen, dsr belegug sia","Syukurin weh maneh keur dirujak ku netijen, goblog teuing anjr","Sok atuh, sykrn lo dirujak netizn, maneh teh belegug pisan!","Kapok kan lu di rujak netijenn, atuh belegug bgt sia","Dih, syukurin ya kamu dirujak netijen, dasar goblog sia, teu make otak",hate speech
"USER Walaupun juara 2 bersama, aing tetap nga ikhlas kalau itu aing. Wong yg nomer 3 jauh banget gitu. Dia dengan nomer 1 karaknya deket bgt di finish. Nomer 3 dan 4 masih di meksiko, masa disamain sama yg nomer 2.","Sanajan juara 2 bareng, aing tetep teu ikhlas lamun eta mah keur aing. Jalma nu peringkat 3 jauh bgt. Manehna jeung juara 1 deukeut pisan di finis. Nu 3 jeung 4 masih kénéh di Meksiko, masa disamain jeung nu peringkat 2.","Walau juara 2 barengan, aing msh gk ikhlas klo itu mah aing. Yg no 3 jauhh bngt gitu. Dia sm no 1 teh deket bgt pas finish. No 3-4 mah msh di Meksiko, kok disamain sm yg no 2.","Sekalipun podium 2 bareng, aing ttp teu sreg kalo eta teh aing. Orang peringkat 3 jauuuh parah. Manehna dgn no 1 deukeut pisan di finis. No 3 & 4 teh kyknya masih di Meksiko, masa disamain ama yg no 2.","Meskipun juara 2 brg, aing mah moal ikhlas mun eta keur aing. Nu posisi 3 jauhhh bgt. Manehna jeung no 1 deukeut pisan waktu finish. No 3–4 teh msh keneh di Meksiko, masa disamain sm yg no 2.","Juara 2 barengan sih, tp aing ttep ga rela kalo itu tuh aing. Peringkat 3 jauh bnget. Dia ama peringkat 1 teh deket bgt pas finisz. Peringkat 3 & 4 kyknya msh di Meksiko, kok disamain ama yg peringkat 2.",not hate speech
"masih di edisi menyalahkan org lain. Coba dulu kakak mau tinggal dimalang dari awal dan mau take care ayah mamah, aing gabakal mundur waktu ditawarin bursa anjeng. sekarang nyesel ampe tiap malem masih denial, liat tmn pada menari"" dg politik aing cmn bisa jadi penonton ngntd""","Masih di edisi nyalahkeun batur. Mun ti awal teteh cicing di Malang jeung niat take care bapak-mamah, aing moal mundur pas ditawarin bursa anjr. Ayeuna nyesel, unggal mlm msh denial; ningali tmn2 nari2 jeung politik, aing ngan jadi panonton ngntd.","masih edisi nyalahin org lain. coba dulu kakak cicing di malang dr awal dan mau ngurus ayah mamah, aing gk bakal mundur waktu di-offerin bursa anjg. skrg nyesel smpe tiap mlm msh denial, liat tmn pda menari2 dgn politik, aing cuma jd penonton ngentd.","Masih bae edisi nyalahkeun batur teh. Mun awal2 kakak milih cicing di Malang tur hayang ngurus bapak-ibu, aing moal mundur pas ditawarin bursa anjg gblk. Kiwari nyesel, tiap peuting kénéh denial; tingali dulur2 keur joged2 politik, aing ngan panonton ngntd.","Masih di mode nyalahin org lain. Andai ti awal kakak cicing di Malang jeung take care kolot, aing teu bakal mundur pas ditawarin bursa anjeng bgt. Ayeuna mah nyesel, tiap malem masih denial; ningali tmn2 pda nari2 urusan politik, aing cmn bisa nonton ngntd.","Masih di edisi nyalahkeun orang séjén. Coba wae kakak ti awal cicing di Malang jeung niat ngurus bapak-mamah, aing mah moal mundur pas di-offer-in bursa anjr. Skrg nyesel ampe tiap mlm msh denial, liat temen2 pd menari2 sama politik; aing cuma jd penonton, ngentod.",hate speech
"Temen2 deket urang, sebenerna banyak pisan yang kalau menurut aing mah mereka tuh “underpaid” tapi mereka jalanin aja weh, soalnya daripada nganggur karna eta tea nyari kerja amit2 susahnya Ibaratnya “sakieu ge nuhun pisan urang bisa gawe”","Tmn2 deket kuring, sbenerna loba pisan yg kalo nurut aing mah mrk tuh ""underpaid"", tp mrk jalanin aja we, soalnya tibatan nganggur, eta teh nyari kerja amit2 susahna. Ibaratna: ""sakieu wae nuhun pisan, urang bisa damel.""","Barudak deukeut ka urang, saenyana loba pisan nu mun nurutkeun aing mah maranehna teh ""underpaid"", tpi dijalanin wae, sabab batan nganggur, eta tea neangan gawe amit2 hese-na. Ibaratna: ""sakieu ge nuhun pisan, urang tiasa damel.""","Temen2 gue yg deket, sebenernya bnyk bgt yg menurut gue sih ""underpaid"", tp mereka jalanin aja, soalnya drpd nganggur, eta tea nyari kerja amit2 susahnya. Ibaratnya: ""sakieu ge nuhun pisan, nu penting urang bisa gawe.""","Sahabat2 deket urang, saenyana mah loba nu klo kata aing mah ""underpaid"", tetep dijalanin we, sabab tibatan nganggur, nyari kerja mah amit2 susahna pisan, eta teh. Ibaratna: ""sakieu wae oge nuhun, nu penting tiasa damel.""","Orang2 sakuriling kuring, sebenerna mah banyak pisan yg ktnya kalo nurut aing mah ""underpaid"", tapi ya udh dijalanin wae, sabab drpd nganggur, neangan kerjaan mah amit2 hese pisan, eta tea. Ibaratna: ""sakieu ge nuhun pisan, bisa gawe wae ge.""",not hate speech
USER USER USER woi partaiKehed. Wkkwkww ngapa lu gonta ganti mlu ??? Ud busuk mah busuk aja lu Kehed,"USER USER USER woy partai kehed aing mah. wkwkwk naha sia gonta-ganti mulu?? geus busuk mah busuk we, sia kehed!","USER USER USER woi partai kehed, wkwk ngapa lu gonta2 ganti mlu sih? udh busuk mah busuk aja, lu kehed.","USER USER USER woee partaiKehed, wkwwk ngapah lu gnti2 mlu atuh?? udh busuk mah busuk we, lu kehed anjr.","USER USER USER eh partai kehed, wkwkw kunaon maneh gonta-ganti bae? geus busuk mah busuk we, maneh kehed!","USER USER USER woy partaiKehed wkkw, kenapa sih lu gonta ganti mulu teuing? udah busuk mah busuk aja atuh, lu kehed.",hate speech
"USER Kalo di negara tropis lain yg ada pohon pisangnya juga, jurig yg bersemayam apaan yak wkwkkwkwk.","USER Di negara tropis lain yg ada pohon pisangnya juga, jurig yg cicing di situ apaan yaa wkwk","USER Di nagara tropis sejen nu aya tangkal cauna oge, jurig nu nyicingan naon atuh, ya? wkwkw","USER Kalo di negri tropis lain yg ada tangkal cauna jg, hantu nu bersemayam apaan yak? wkwwk","USER Di negara tropis laen yg ada pohon pisang jg, jurigna nu ngahuni apaan sih yaaa xixixi","USER Di nagara tropis lain yg aya tangkal cauna, jurig nu cicing teh naon sih, coy? wkwkwk",not hate speech
"USER Iyek gitu duh salah lagi temenan, harus nya temenan sama manusia malah sama jurig","Ieu teh kumaha atuh, salah deui temenan, kuduna mah baturan jeung manusa, bkn jeung jurig","Iya gtu duh salah lagi berteman, hrsnya temenan sma manusia, kok mlh mah sma jurig sih","Iyek gitu atuh, salah wae temenan, harusnya mah baturan jeung manusia, eh mlh jeung jurig wkwk","Yaelah, ieu kok salah deui sih temenan, mestina teh babarenganna mah jeung manusa, bkn jeung jurig","Ieu mah ngaco, salah mulu temenan, hrs ny berteman sma manusia, eh ujug2 malah jeung jurig, anjr",not hate speech
